Functional Loc.	Description	Order Type	Order	MaintActivType	Description4	Planner group	Main WorkCtr	User status	System status	Priority	Estimated costs	Total act.costs	Total settlemt	TotalPlnndCosts	TotSum (plan)	Total rev. act.	Tot. plan. rev.	TotSum (actual)	ABC indic.	Reference Date	Ref. Element PM/PS	Address number	Reference time	Changed on	Changed by	Available to	Avail. to time	Asset	Subnumber	Available from	Available from30	SystemCondition	Work center	PriorityType	Res./Purc. req.	Subnetwork of	Order category	Plant WkCntr	Assembly	Assembly desc.	Plant section	Acctg Indicator	PO date	PO number	Company Code	City	District	Country	Device data	Sort field	Description50	Equipment	Created on	Entered by	Billing form	Actual release	Actual Finish	Actual finish	Basic fin. date	Sched. finish	Basic fin. time	Finish time	Business Area	Actual start	Bas. start date	Sched. start	ActualStart	Start time	SchedStartTime	Hist.fr.	Planning plant	Costing Sheet	Sales Document	Item	CO Area	Cost Center	Resp. cost cntr	Customer	Leading order	Deletion flag	Long txt exists	Description81	Superior order	Base Unit	Quantity	Room	List name	Object number	Paging status	PGrp Task List	OrderPlanInd.	Group Counter	Group	Postal Code	Profit Center	Priority95	WBS element	WBS ord. header	Notification	Region	Revision	Serial Number	Material	Service product	Service product104	Division	Division - Sales	Location	Street	MaintPlant	Telephone	Sales Office	Sales Group	Sales Org.	Sales Org. - Sales	Superior act.	Distr. Channel	Distr. Channel - Sal	Currency	MaintItem	MaintenancePlan	Plant	Comp	Overhead key	Earlst Allow Fin Dat	Earl Allow Start Dat	Latest Allow Fin Dat	Original Due Date	Object list	Catalog type	Code group	Coding
EIS-MDP1-0100	"Process Gas, General"	UM05	84001060	RFB	"50085065 1 off 1/4"" NPT Relief Valve"	REF	MM	COMP	TECO PRT  GMPS NMAT PRC  SETC	3	0.00	136.99	-136.99	220.00	220.00	0.00	0.00	0.00		02/10/2015			13:57:58	02/10/2015	STIZAKEM		00:00:00				00:00:00			UM	3		30	G300							5703					5127018/MDP10100-90A			12/07/2014	PEARSONP		12/16/2014		00:00:00	09/10/2014	12/16/2014	24:00:00	07:00:00			10/13/2013	12/16/2014	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G007			81013463		E		81013463		0.000	MSF		OR000084001060							P9376	Medium												MDP1		G301									GBP			GB05						10/13/2013	0.000			
EIS-MDP1-0100	"Process Gas, General"	UM01	81068381	SFF	"04 Process Gas, General"	QAC	QA	SFTA PLAN SAFC	REL  CSER DSEX MANC MSCP NMAT PRC  SETC	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	N	02/14/2017			08:00:00	01/17/2017	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								11/21/2016	IP1020161121		12/07/2016		00:00:00	02/14/2017	02/14/2017	14:00:00	14:00:00			02/14/2017	02/14/2017	00:00:00	08:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123								0.000	MSF		OR000081068381		PPM	1	11	3036031		P9376	Medium			3000254611									MDP1		G301									GBP	600032181	MDP10100-04A	GB05			01/18/2017	01/18/2017	03/15/2017	03/15/2017	"591,262.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81063858	PPM	2482 Corrosion Coupons	TRD	VN	WCOM ORNP PLAN	REL  MANC NMAT PRC  SETC	3	0.00	0.00	0.00	0.12	0.12	0.00	0.00	0.00	N	09/22/2016			16:33:00	09/04/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								08/09/2016	GILLESK1		08/09/2016		00:00:00	09/23/2016	09/23/2016	19:00:00	19:00:00			09/22/2016	09/22/2016	00:00:00	16:33:00	16:33:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081063858		PPM	1	7	3036031		P9376	Medium			3000248504		B5							MDP1		G301									GBP	600032184	MDP10100-82A	GB05	09/04/2016		07/08/2016	07/08/2016	09/02/2016	09/02/2016	"579,356.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81060330	PPM	2481 Corrosion Coupons	TRD	VN	SFTA PLAN	REL  PCNF MANC NMAT PRC  SETC	3	0.00	"3,248.00"	0.00	0.12	0.12	0.00	0.00	"3,248.00"		07/12/2016			23:59:59	01/17/2017	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	07/13/2016	07/13/2016	24:00:00	09:26:10		07/28/2016	07/12/2016	07/12/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081060330		PPM	1	6	3036031		P9376	Medium			3000243723									MDP1		G301									GBP	600032183	MDP10100-81A	GB05			05/06/2016	05/06/2016	07/01/2016	07/01/2016	"570,312.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81059683	PPM	1280 Corrosion Coupons	TRD	VN	SFTA PLAN	REL  CSER MANC NMAT PRC  SETC	4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		02/01/2017			23:59:59	01/17/2017	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		07/06/2016		00:00:00	02/01/2017	02/01/2017	24:00:00	11:48:43			02/01/2017	02/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081059683		PPM	1	4	3036031		P9376	Low			3000243076									MDP1		G301									GBP	600032182	MDP10100-80A	GB05			07/04/2016	07/04/2016	08/01/2016	08/01/2016	"569,665.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81059514	SFC	1202 Platform Blowdown	PDN	PN	WCOM PLAN PASS SAFC DFRD	REL  PRT  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	220.00	220.00	0.00	0.00	0.00		09/26/2016			23:59:59	09/25/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/09/2016	IP1020160509		05/31/2016		00:00:00	09/26/2016	09/26/2016	24:00:00	11:48:43			09/26/2016	09/26/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081059514		PPM	1	10	3036031		P9376	High			3000242907		B5							MDP1		G301									GBP	600032179	MDP10100-02A	GB05	09/24/2016		06/01/2016	06/01/2016	09/30/2016	06/29/2016	"569,496.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81058438	SFF	"90 Process Gas, General"	MEC	MM	EXEC PLAN SAFC	REL  PRT  CSER MANC NMAT PRC  SETC	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		01/30/2017			23:59:59	01/17/2017	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/02/2016	IP1020160502		05/30/2016		00:00:00	01/30/2017	01/30/2017	24:00:00	09:17:09			01/30/2017	01/30/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081058438		PPM	1	13	3036031		P9376	Medium			3000241795		B5							MDP1		G301									GBP	600032185	MDP10100-90A	GB05			04/11/2016	04/11/2016	06/06/2016	06/06/2016	"568,229.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81057475	SFC	"03 Process Gas, General"	QAC	QA	WCOM PLAN PERI SAFC	REL  PCNF MANC MSCP NMAT PRC  SETC	2	0.00	"26,573.00"	0.00	"10,500.00"	"10,500.00"	0.00	0.00	"26,573.00"		12/05/2016			23:59:59	12/09/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								03/31/2016	GILLESK1		03/31/2016		00:00:00	12/05/2016	12/05/2016	24:00:00	07:00:00		08/08/2016	12/05/2016	12/05/2016	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123								0.000	MSF		OR000081057475		PPM	1	12	3036031		P9376	High			3000240295									MDP1		G301									GBP	600032180	MDP10100-03A	GB05	12/09/2016		12/02/2016	12/02/2016	12/30/2016	12/30/2016	"564,373.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81055762	SFF	"04 Process Gas, General"	QAC	QA	WCOM PLAN SAFC	REL  PCNF MANC NMAT PRC  SETC	3	0.00	"1,970.00"	0.00	"1,080.00"	"1,080.00"	0.00	0.00	"1,970.00"		03/14/2016			14:07:00	03/15/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								02/14/2016	IP1020160214		02/15/2016		00:00:00	03/16/2016	03/16/2016	19:00:00	19:00:00		03/14/2016	03/14/2016	03/14/2016	00:00:00	14:07:00	14:07:40		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123				E				0.000	MSF		OR000081055762		PPM	1	11	3036031		P9376	Medium			3000238020									MDP1		G301									GBP	600032181	MDP10100-04A	GB05	03/15/2016		02/16/2016	02/16/2016	03/15/2016	03/15/2016	"559,097.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81055743	SFC	"03 Process Gas, General"	QAC	QA	WCOM OSUP PLAN PERI SAFC	REL  MANC MSCP NMAT PRC  SETC	2	0.00	0.00	0.00	"11,250.00"	"11,250.00"	0.00	0.00	0.00		02/04/2016			18:14:00	03/07/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								02/14/2016	IP1020160214		02/15/2016		00:00:00	02/29/2016	02/29/2016	19:00:00	19:00:00			02/04/2016	02/04/2016	00:00:00	18:14:00	18:14:53		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123				E				0.000	MSF		OR000081055743		PPM	1	12	3036031		P9376	High			3000238001									MDP1		G301									GBP	600032180	MDP10100-03A	GB05	03/07/2016		02/16/2016	02/16/2016	03/15/2016	03/15/2016	"559,078.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81042741	SFF	"90 Process Gas, General"	MEC	MM	WCOM OSUP PLAN	REL  MANC NMAT PRC  SETC	2	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00		09/15/2015			23:59:59	11/15/2015	BATCHMAN		00:00:00				00:00:00			UM	3		30	G300							5703								05/06/2015	IP1020150506		05/13/2015		00:00:00	09/15/2015	10/11/2018	24:00:00	10:00:00			09/15/2015	09/15/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081042741		PPM	1	13	3036031		P9376	High			3000221119		09							MDP1		G301									GBP	600032185	MDP10100-90A	GB05	08/18/2015		07/17/2015	07/17/2015	09/15/2015	09/15/2015	"526,018.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81042740	SFC	1202 Platform Blowdown	PDN	PN	WCOM OSUP SAFC	TECO MANC NMAT PRC  SETC	1	0.00	0.00	0.00	180.00	180.00	0.00	0.00	0.00		11/25/2015			10:16:58	11/25/2015	WILLA112		00:00:00				00:00:00			UM	3		30	G300							5703								05/06/2015	IP1020150506		05/13/2015		00:00:00	09/24/2015	10/11/2018	00:00:00	08:00:00			09/04/2015	06/29/2015	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081042740		PPM	1	10	3036031		P9376	Very High			3000221118		B5							MDP1		G301									GBP	600032179	MDP10100-02A	GB05	11/25/2015		06/14/2015	06/14/2015	06/29/2015	06/29/2015	"526,017.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81039760	GEN	2482 Corrosion Coupons	TRD	VN	WCOM	TECO MANC NMAT PRC  SETC	2	0.00	0.00	0.00	0.12	0.12	0.00	0.00	0.00		11/07/2016			13:12:26	11/07/2016	WBL		00:00:00				00:00:00			UM	3		30	G300							5703								03/11/2015	GILLESK1		03/18/2015		00:00:00	09/24/2015	10/10/2018	00:00:00	08:00:00			09/04/2015	09/15/2015	00:00:00	00:00:00	09:30:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081039760		PPM	1	7	3036031		P9376	High			3000217514		B5							MDP1		G301									GBP	600032184	MDP10100-82A	GB05	10/18/2015		05/02/2015	05/02/2015	07/01/2015	07/01/2015	"519,830.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81039759	GEN	1280 Corrosion Coupons	TRD	VN	WCOM	TECO MANC NMAT PRC  SETC	3	0.00	"14,879.64"	0.00	0.04	0.04	0.00	0.00	"14,879.64"		11/07/2016			13:12:06	11/07/2016	WBL		00:00:00				00:00:00			UM	3		30	G300							5703								03/11/2015	GILLESK1		03/18/2015		00:00:00	09/24/2015	10/09/2018	00:00:00	13:00:00			09/04/2015	09/14/2015	00:00:00	00:00:00	14:30:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081039759		PPM	1	4	3036031		P9376	Medium			3000217513		B5							MDP1		G301									GBP	600032182	MDP10100-80A	GB05	10/18/2015		05/03/2015	05/03/2015	08/01/2015	08/01/2015	"519,829.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81033946	SFF	"04 Process Gas, General"	QAC	QA	WCOM PLAN	REL  PCNF MANC NMAT PRC  SETC	1	0.00	880.00	0.00	"1,056.00"	"1,056.00"	0.00	0.00	880.00		03/15/2015			23:59:59	10/02/2015	GILLESK1		00:00:00				00:00:00			UM	3		30	G300							5703								12/16/2014	IP1020141216		12/18/2014		00:00:00	03/15/2015	03/17/2015	24:00:00	11:52:20		02/26/2015	03/15/2015	03/15/2015	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123				E				0.000	MSF		OR000081033946		PPM	1	11	3036031		P9376	Very High			3000210608		02							MDP1		G301									GBP	600032181	MDP10100-04A	GB05	04/03/2015					03/15/2015	"508,753.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81033945	SFC	"03 Process Gas, General"	QAC	QA	WCOM PERI SAFC	REL  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	"11,250.00"	"11,250.00"	0.00	0.00	0.00		04/20/2016			23:59:59	05/23/2016	KETTLEM2		00:00:00				00:00:00			UM	3		30	G300							5703								12/16/2014	IP1020141216		12/18/2014		00:00:00	10/02/2018	10/02/2018	24:00:00	10:10:00			04/20/2016	04/20/2016	00:00:00	00:00:00	11:57:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123				E				0.000	MSF		OR000081033945		PPM	1	12	3036031		P9376	Very High			3000210607		04							MDP1		G301									GBP	600032180	MDP10100-03A	GB05	03/31/2016		02/28/2015	02/28/2015	03/15/2015	03/15/2015	"508,752.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81024772	GEN	2481 Corrosion Coupons	TRD	VN	WCOM PLAN	REL  MANC NMAT PRC  SETC	2	0.00	"21,651.69"	0.00	0.00	0.00	0.00	0.00	"21,651.69"		07/01/2014			23:59:59	04/10/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/23/2014	IP1020140523		05/23/2014		00:00:00	07/01/2014	08/28/2018	24:00:00	14:10:00			07/01/2014	09/08/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081024772		PPM	1	6	3036031		P9376	High			3000198031		B5							MDP1		G301									GBP	600032183	MDP10100-81A	GB05	03/12/2015					07/01/2014	"485,221.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81024771	GEN	1280 Corrosion Coupons	TRD	VN	WCOM PLAN	REL  MANC NMAT PRC  SETC	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		08/01/2014			23:59:59	04/10/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								05/23/2014	IP1020140523		05/23/2014		00:00:00	08/01/2014	08/28/2018	24:00:00	09:30:00			08/01/2014	09/13/2014	00:00:00	00:00:00	13:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006				E				0.000	MSF		OR000081024771		PPM	1	4	3036031		P9376	Medium			3000198030		B5							MDP1		G301									GBP	600032182	MDP10100-80A	GB05	03/12/2015					08/01/2014	"485,220.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81024770	SFC	1202 Platform Blowdown	PDN	PN	WCOM PLAN PASS SAFC	REL  PRT  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	180.00	180.00	0.00	0.00	0.00		06/29/2014			23:59:59	02/18/2016	EPM_CPIC		00:00:00				00:00:00			UM	3		30	G300							5703								05/23/2014	IP1020140523		05/23/2014		00:00:00	06/29/2014	10/11/2018	24:00:00	08:30:00			06/29/2014	09/16/2015	00:00:00	00:00:00	13:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703G006								0.000	MSF		OR000081024770		PPM	1	10	3036031		P9376	Very High			3000197949		B5							MDP1		G301									GBP	600032179	MDP10100-02A	GB05	02/15/2016		06/14/2014	06/14/2014	06/29/2014	06/29/2014	"485,219.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81020523	SFF	"04 Process Gas, General"	QAC	QA	WCOM	TECO CNF  PRT  MANC MSCP NMAT PRC  SETC	2	0.00	443.00	0.00	88.00	88.00	0.00	0.00	443.00		07/11/2014			14:47:19	07/11/2014	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703								01/23/2014	IP1020140123		01/24/2014	07/11/2014	14:45:06	03/15/2014	01/08/2016	24:00:00	13:30:00		03/19/2014	03/15/2014	03/30/2014	00:00:00	00:00:00	10:42:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123				E				0.000	MSF		OR000081020523		PPM	1	11	3036031		P9376	High			3000191187		03							MDP1		G301									GBP	600032181	MDP10100-04A	GB05	03/28/2014					03/15/2014	"469,968.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81020522	SFC	"03 Process Gas, General"	QAC	QA	WCOM ORNP PLAN PERI	REL  PCNF PRT  MANC MSCP NMAT PRC  SETC	1	0.00	661.50	0.00	44.00	44.00	0.00	0.00	661.50		03/15/2014			23:59:59	02/16/2015	JASPERI		00:00:00				00:00:00			UM	3		30	G300							5703								01/23/2014	IP1020140123		01/24/2014		00:00:00	03/15/2014	08/29/2018	24:00:00	10:10:00		08/27/2014	03/15/2014	10/14/2014	00:00:00	00:00:00	08:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C123				E				0.000	MSF		OR000081020522		PPM	1	12	3036031		P9376	Very High			3000191186		12							MDP1		G301									GBP	600032180	MDP10100-03A	GB05	02/12/2015					03/15/2014	"469,967.000"			
EIS-MDP1-0100	"Process Gas, General"	UM01	81013463	SFF	"90 Process Gas, General"	MEC	MM	WCOM	TECO CNF  PRT  GMCO GMPS MANC PRC  SETC	1	0.00	-100.00	136.99	-100.00	-100.00	0.00	0.00	36.99		01/13/2015			12:53:37	01/13/2015	COUPERA		00:00:00				00:00:00			UM	3		30	G300							5703					5127018/MDP10100-90A			11/03/2013	FF_SCC_EM_01		11/03/2013	01/13/2015	12:51:01	09/15/2013	08/28/2018	24:00:00	10:00:00		11/01/2014	09/15/2013	11/01/2014	09:52:00	00:00:00	09:52:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006		81013463		E				0.000	MSF		OR000081013463			1				P9376	Very High			3000183018		11							MDP1		G301									GBP	600032185	MDP10100-90A	GB05	12/07/2014					09/15/2013	"454,654.000"	D		
EIS-MDP1-0100	"Process Gas, General"	UM01	81012696	GEN	2482 Corrosion Coupons	TRD	VN	WCOM PERC	TECO CNF  MANC NMAT PRC  SETC	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		12/10/2014			11:20:12	12/10/2014	COUPERA		00:00:00				00:00:00	P		UM	3		30	G300							5703					5122504/MDP10100-82A			11/03/2013	FF_SCC_EM_01		11/03/2013	12/10/2014	11:19:04	07/01/2013	08/28/2018	24:00:00	10:00:00		09/14/2014	07/01/2013	09/14/2014	14:00:00	00:00:00	14:00:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081012696			1				P9376	Very High			3000182251		B5							MDP1		G301									GBP	600032184	MDP10100-82A	GB05	06/19/2014					07/01/2013	"453,887.000"	D		
EIS-MDP1-0100	"Process Gas, General"	UM01	81012695	GEN	1280 Corrosion Coupons	TRD	VN	WCOM PLAN	REL  DSEX MANC NMAT PRC  SETC	2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		06/12/2013			23:59:59	09/30/2015	GILLESK1		00:00:00				00:00:00	P		UM	3		30	G300							5703					5122503/MDP10100-80A			11/03/2013	FF_SCC_EM_01		11/03/2013		00:00:00	08/01/2013	10/11/2018	24:00:00	08:30:00			06/12/2013	09/16/2015	00:00:00	00:00:00	07:30:00		GB05	PP-PC1		000000	CENT	CE5703G007	CE5703G006				E				0.000	MSF		OR000081012695			1				P9376	High			3000182250		B5							MDP1		G301									GBP	600032182	MDP10100-80A	GB05	07/08/2015					06/12/2013	"453,886.000"	D		
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020209	COR	(SBT) PT83325	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020209							P9376	Priority 6			1000090072									MDP1		G301									GBP			GB05			03/16/2016	03/16/2016	09/12/2016	09/12/2016	"598,177.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020208	COR	(SBT) PT83326	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020208							P9376	Priority 6			1000090073									MDP1		G301									GBP			GB05			03/16/2016	03/16/2016	09/12/2016	09/12/2016	"598,176.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020207	COR	(SBT) PZSH83327	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020207							P9376	Priority 6			1000090074									MDP1		G301									GBP			GB05			03/16/2016	03/16/2016	09/12/2016	09/12/2016	"598,175.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020206	COR	(SBT) PT83376	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020206							P9376	Priority 6			1000090068									MDP1		G301									GBP			GB05			03/15/2016	03/15/2016	09/11/2016	09/11/2016	"598,174.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020205	COR	(SBT) PZSH83377	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020205							P9376	Priority 6			1000090069									MDP1		G301									GBP			GB05			03/15/2016	03/15/2016	09/11/2016	09/11/2016	"598,173.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020202	COR	(SBT) SP3210(A2)	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020202							P9376	Priority 7			1000089746									MDP1		G301									GBP			GB05			03/09/2016	03/09/2016	03/04/2017	03/04/2017	"598,169.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020201	COR	(SBT) SP3211(A2)	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020201							P9376	Priority 7			1000089747									MDP1		G301									GBP			GB05			03/09/2016	03/09/2016	03/04/2017	03/04/2017	"598,168.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020200	COR	(SBT) SP3210(A1)	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020200							P9376	Priority 7			1000089778									MDP1		G301									GBP			GB05			03/09/2016	03/09/2016	03/04/2017	03/04/2017	"598,167.000"	D	UPCODE1	02
EIS-MDP1-0101	Wellheads (Including Subsea)	UM02	86020179	COR	(SBT) SP3211(A1)	TRD	PI	RPEN PLAN	CRTD CSER NMAT PRC	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00		03/01/2017			23:59:59	01/09/2017	WALKEA68		00:00:00				00:00:00			UN	2		30	G300							5703								01/09/2017	WALKEA68				00:00:00	03/01/2017	03/01/2017	24:00:00	07:00:00			03/01/2017	03/01/2017	00:00:00	00:00:00	07:00:00		GB05	PP-PC1		000000	CENT	CE5703G072	CE5703C138								0.000	MSF		OR000086020179							P9376	Priority 7			1000089781									MDP1		G301									GBP			GB05			03/09/2016	03/09/2016	03/04/2017	03/04/2017	"598,166.000"	D	UPCODE1	02
